ts,kr,us,fx
2026-06-24 15:15:00+00:00,197.13,217.02,1.0
2026-06-24 15:20:00+00:00,196.57,216.34,1.0
2026-06-24 15:25:00+00:00,197.28,217.43,1.0
2026-06-24 15:30:00+00:00,196.91,217.29,1.0
2026-06-24 15:35:00+00:00,196.6,217.28,1.0
2026-06-24 15:40:00+00:00,196.55,217.86,1.0
2026-06-24 15:45:00+00:00,196.82,218.16,1.0
2026-06-24 15:50:00+00:00,196.61,218.15,1.0
2026-06-24 15:55:00+00:00,196.48,217.39,1.0
2026-06-24 16:00:00+00:00,196.68,217.33,1.0
2026-06-24 16:05:00+00:00,196.77,217.2,1.0
2026-06-24 16:10:00+00:00,196.88,217.06,1.0
2026-06-24 16:15:00+00:00,197.1,217.66,1.0
2026-06-24 16:20:00+00:00,197.23,218.41,1.0
2026-06-24 16:25:00+00:00,197.21,218.63,1.0
2026-06-24 16:30:00+00:00,196.88,218.55,1.0
2026-06-24 16:35:00+00:00,196.22,217.73,1.0
2026-06-24 16:40:00+00:00,195.96,217.41,1.0
2026-06-24 16:45:00+00:00,195.6,216.34,1.0
2026-06-24 16:50:00+00:00,195.27,215.23,1.0
2026-06-24 16:55:00+00:00,195.05,215.59,1.0
2026-06-24 17:00:00+00:00,195.28,216.27,1.0
2026-06-24 17:05:00+00:00,194.07,215.32,1.0
2026-06-24 17:10:00+00:00,193.91,215.43,1.0
2026-06-24 17:15:00+00:00,193.17,214.41,1.0
2026-06-24 17:20:00+00:00,192.96,214.04,1.0
2026-06-24 17:25:00+00:00,192.51,213.82,1.0
2026-06-24 17:30:00+00:00,193.2,213.94,1.0
2026-06-24 17:35:00+00:00,192.92,213.77,1.0
2026-06-24 17:40:00+00:00,192.41,213.02,1.0
2026-06-24 17:45:00+00:00,192.66,213.41,1.0
